LLR_ID,MLRA_ID,id,distance_m,intersection_m2,in_march_build,in_today_build
G,77,1613-1826,0,103.1602007993497,TRUE,TRUE
G,77,1613-18ed,0,2355.316712392494,TRUE,TRUE
G,77,1613-1a63,0,696.2118401839398,TRUE,TRUE
G,77,1613-1b32,0,885.9929090910591,TRUE,TRUE
G,77,1613-3ef,0,3256.980708103627,TRUE,TRUE
G,77,1613-457,0,427.12565163336694,TRUE,TRUE
G,77,1613-45b,0,145.38704040506855,TRUE,TRUE
G,77,1613-4fb,0,69.29715046333149,TRUE,TRUE
G,77,1613-94c,0,2962.859517991543,TRUE,TRUE
G,77,1613-a24,0,426.45028267847374,TRUE,TRUE
G,78,1412-2446,0,264.5634120153263,TRUE,TRUE
G,78,1412-2634,0,3398.0917213484645,TRUE,TRUE
G,78,1413-196c,0,0.4952079450013116,TRUE,TRUE
G,78,1413-1d4f,0,4698.378205846995,TRUE,TRUE
G,78,1477-19b2,0,2510.387796279043,TRUE,TRUE
G,78,1477-1cc6,0,200.1401666449383,TRUE,TRUE
G,78,1477-202c,0,4502.582850061357,TRUE,TRUE
G,78,1477-226c,0,260.54974452778697,TRUE,TRUE
G,78,1477-2333,0,1.5383990431437269,TRUE,TRUE
G,78,1477-2491,0,226.9656666778028,TRUE,TRUE
G,78,1478-150e,0,2059.4525170102715,TRUE,TRUE
G,78,1478-169f,7.6554495257358415,0,FALSE,FALSE
G,78,1478-1a26,0,599.292433315888,TRUE,TRUE
G,78,1478-1ce5,0,26.501458468846977,TRUE,TRUE
G,78,1478-1d7,0,1551.1140299718827,TRUE,TRUE
G,78,1478-1dae,0,279.37432988360524,TRUE,TRUE
G,78,1478-1e77,0,799.816798215732,TRUE,TRUE
G,78,1478-3b,0.2403754998121216,0,FALSE,FALSE
G,78,1478-4de,0,1094.5682163070887,TRUE,TRUE
G,78,1478-550,0,2010.1856357567012,TRUE,TRUE
G,78,1478-6cc,0,1793.6538727935404,TRUE,TRUE
G,78,1478-805,0,829.4077286012471,TRUE,TRUE
G,78,1478-8ba,0,4694.850744713098,TRUE,TRUE
G,78,1478-9e,0,3486.1268524080515,TRUE,TRUE
G,78,1478-bf2,0,1652.684676519595,TRUE,TRUE
G,78,1478-c32,0,508.12211992777884,TRUE,TRUE
G,78,1478-f47,0,455.7532487977296,TRUE,TRUE
G,78,1479-2201,0,2789.04102178663,TRUE,TRUE
G,78,1479-26c9,5.0715245060638425,0,FALSE,FALSE
G,78,1542-76b,3.8891823379913677,0,FALSE,FALSE
G,78,1542-b53,0,84.96549989888445,TRUE,TRUE
G,78,1543-1540,5.168493023267511,0,FALSE,FALSE
G,78,1543-1545,0,2082.4845978803933,TRUE,TRUE
G,78,1543-15ae,1.6522998673509417,0,FALSE,FALSE
G,78,1543-16e6,0,355.2403095728441,TRUE,TRUE
G,78,1543-16e7,0,2.538565378781641,FALSE,TRUE
G,78,1543-16e8,6.653718202960544,0,FALSE,FALSE
G,78,1543-1c5,0,1151.2959486800246,TRUE,TRUE
G,78,1543-455,0,548.9430603738874,TRUE,TRUE
G,78,1543-57c,0,1004.7298270761967,TRUE,TRUE
G,78,1543-a8c,0,252.40056782588363,TRUE,TRUE
G,78,1543-b55,0,1197.3298048265278,TRUE,TRUE
G,78,1543-ced,0,1803.0237928517163,TRUE,TRUE
G,78,1543-da5,0,2314.4290506392717,TRUE,TRUE
G,78,1543-db8,0,1872.897218696773,TRUE,TRUE
G,78,1543-e83,0,1944.0989475138485,TRUE,TRUE
G,78,1543-f32,0,4204.9337438978255,TRUE,TRUE
G,78,1543-fb3,0,4833.776295565069,TRUE,TRUE
G,78,1544-11f0,0,88.8368116999045,TRUE,TRUE
G,78,1544-1252,0,2837.844344496727,TRUE,TRUE
G,78,1544-149b,0,633.7668573809788,TRUE,TRUE
G,78,1544-174d,0,4167.038143044338,TRUE,TRUE
G,78,1544-17be,0,2770.339586339891,TRUE,TRUE
G,78,1544-1bb1,5.241686289196462,0,FALSE,FALSE
G,78,1544-54c,0,2032.1102699749172,TRUE,TRUE
G,78,1544-6df,5.924881331160179,0,FALSE,FALSE
G,78,1544-744,0,975.0940482635051,TRUE,TRUE
G,78,1544-8b8,1.5848399300243572,0,FALSE,FALSE
G,78,1544-9aa,0,3127.028130635619,TRUE,TRUE
G,78,1544-9e0,2.5072081355311164,0,FALSE,FALSE
G,78,1544-adf,2.820830435112858,0,FALSE,FALSE
G,78,1544-c10,0,226.24523794464767,TRUE,TRUE
G,78,1545-1021,0,1468.0291961496696,TRUE,TRUE
G,78,1545-10f4,0,2417.6533955624327,TRUE,TRUE
G,78,1545-1897,5.276965849977084,0,FALSE,FALSE
G,78,1545-221,0,613.4726796494797,TRUE,TRUE
G,78,1545-c42,0,700.9245611717924,TRUE,TRUE
G,78,1545-d07,0,2923.15791949071,TRUE,TRUE
G,78,1546-17f4,0,3053.1011847034097,TRUE,TRUE
G,78,1546-1804,0,3525.218117773533,TRUE,TRUE
G,78,1546-18d1,0,722.8683286914602,TRUE,TRUE
G,78,1546-197d,0,156.9219858380966,TRUE,TRUE
G,78,1546-19cc,0,81.24458948057145,TRUE,TRUE
G,78,1546-1a03,0,40.03669014968909,TRUE,TRUE
G,78,1546-1b34,0,834.7446052730083,TRUE,TRUE
G,78,1546-1bff,0,77.53980543185025,TRUE,TRUE
G,78,1546-1d20,0,1936.8438602928072,TRUE,TRUE
G,78,1546-1d81,0,4512.143718205392,TRUE,TRUE
G,78,1546-1f2f,0,1899.8106199596077,TRUE,TRUE
G,78,1546-1ff4,1.0749285966880988,0,FALSE,FALSE
G,78,1546-20a6,0,260.02237594965845,TRUE,TRUE
G,78,1546-2181,6.913799640065537,0,FALSE,FALSE
G,78,1546-2230,0,1750.2604092312977,TRUE,TRUE
G,78,1546-223e,0,3025.6689030602574,TRUE,TRUE
G,78,1546-229b,0,1039.178210353246,TRUE,TRUE
G,78,1546-229c,8.870015974861825,0,FALSE,FALSE
G,78,1546-22ac,0,3281.9399581737816,TRUE,TRUE
G,78,1546-2307,7.513506000969776,0,FALSE,FALSE
G,78,1546-2373,0,377.79423069022596,TRUE,TRUE
G,78,1546-249b,0,3769.527654901147,TRUE,TRUE
G,78,1546-260b,0,435.6652629105374,TRUE,TRUE
G,78,1546-26d2,0.9427238419182542,0,FALSE,FALSE
G,78,1610-23d,0,1667.523764770478,TRUE,TRUE
G,78,1610-4b,0,1393.8924674876034,TRUE,TRUE
G,78,1611-10f7,0,4857.7277428507805,TRUE,TRUE
G,78,1611-6a1,0,1740.9448372069746,TRUE,TRUE
G,78,1611-82f,0,436.2151570376009,TRUE,TRUE
G,78,1611-c66,0,2995.270273288712,TRUE,TRUE
G,78,1611-cc3,6.484553832871149,0,FALSE,FALSE
G,78,1611-dec,0,1155.3851414788514,TRUE,TRUE
G,78,1612-40d,0,3985.2080742269754,TRUE,TRUE
G,78,1612-5e3,0,1162.519759260118,TRUE,TRUE
G,79,1348-2574,0,2330.4554280266166,TRUE,TRUE
G,79,1412-2444,0,2761.078969422728,TRUE,TRUE
G,79,1413-10f5,0,891.1985777290538,TRUE,TRUE
G,79,1413-1282,0,2384.8831716887653,TRUE,TRUE
G,79,1413-140e,0,2788.7160013504326,TRUE,TRUE
G,79,1413-196b,0,2916.7406875118613,TRUE,TRUE
G,79,1413-19dc,0,2026.4635359812528,TRUE,TRUE
G,79,1413-1a37,0,892.9893316719681,TRUE,TRUE
G,79,1413-1a9d,0,617.7843952085823,TRUE,TRUE
G,79,1413-1b5d,0,2743.0492582395673,TRUE,TRUE
G,79,1413-1c87,0,2289.7962900437415,TRUE,TRUE
G,79,1413-a85,0,2945.6476219035685,TRUE,TRUE
G,79,1413-f6f,0,3432.351586131379,TRUE,TRUE
G,79,1414-1054,0,2044.475313656032,TRUE,TRUE
G,79,1414-129d,0,4422.125416083261,TRUE,TRUE
G,79,1414-13c3,0,804.7049398804083,TRUE,TRUE
G,79,1414-14ec,0,299.65655919071287,TRUE,TRUE
G,79,1414-1618,0.7368978125445513,0,FALSE,FALSE
G,79,1414-1681,0,2275.004992200993,TRUE,TRUE
G,79,1414-16f9,0,34.241899271612056,TRUE,TRUE
G,79,1414-17cc,0,1944.3161250390112,TRUE,TRUE
G,79,1414-184,0,157.3952548261732,TRUE,TRUE
G,79,1414-1d7,0,120.62938937940635,TRUE,TRUE
G,79,1414-60e,0,700.5941813332029,TRUE,TRUE
G,79,1414-66f,0,4919.292541101575,TRUE,TRUE
G,79,1414-6ce,0,3607.0819532182068,TRUE,TRUE
G,79,1414-826,9.94453290419549,0,FALSE,FALSE
G,79,1415-183a,0,2782.516825495288,TRUE,TRUE
G,79,1415-1b6e,0,239.969415621832,TRUE,TRUE
G,79,1415-1d67,0,1731.3177984450012,TRUE,TRUE
G,79,1415-2352,0,4703.424767393619,TRUE,TRUE
G,79,1415-23ec,0,3087.3427023282275,TRUE,TRUE
G,79,1415-244e,0,81.41731093404815,TRUE,TRUE
G,79,1415-24b0,0,966.1939897425473,TRUE,TRUE
G,79,1415-250f,0,476.4666442882735,TRUE,TRUE
G,79,1415-2560,0,2585.162386741955,TRUE,TRUE
G,79,1416-191b,0,1271.2749439070467,TRUE,TRUE
G,79,1416-1b7c,0,1255.4139367546886,TRUE,TRUE
G,79,1416-1e83,0,4834.14992756024,TRUE,TRUE
G,79,1416-1ee6,0,2136.3736992292106,TRUE,TRUE
G,79,1416-1f05,0,3900.822695245035,TRUE,TRUE
G,79,1416-1f49,0,525.0419607195072,TRUE,TRUE
G,79,1416-1fac,0.3932277236647826,0,FALSE,FALSE
G,79,1416-200f,0,1689.7879113983363,TRUE,TRUE
G,79,1416-2036,0,4470.869376573712,TRUE,TRUE
G,79,1478-1702,0,129.04753016866744,TRUE,TRUE
G,79,1478-182f,0,4855.6839703843,TRUE,TRUE
G,79,1478-195c,0,510.8117088172585,TRUE,TRUE
G,79,1478-1d48,4.6203781204030445,0,FALSE,FALSE
G,79,1478-2fd,0,199.57301890291274,TRUE,TRUE
G,79,1478-4a,0,1718.0284952949733,TRUE,TRUE
G,79,1478-8ca,0,1320.1754035316408,TRUE,TRUE
G,79,1478-c67,0,2730.571257174015,TRUE,TRUE
G,79,1478-dfe,0,2586.194582287222,TRUE,TRUE
G,79,1479-206d,0,396.4758926909417,TRUE,TRUE
G,79,1479-265b,0,217.58051399933174,TRUE,TRUE
G,79,1481-1c1f,0,3849.944772171788,TRUE,TRUE
G,79,1481-1c42,1.712206956430629,0,FALSE,FALSE
G,79,1481-1c9e,0,2012.4796747043729,TRUE,TRUE
G,79,1481-1dc1,0,2584.925225784071,TRUE,TRUE
G,79,1481-1dd7,0,2143.690401483327,TRUE,TRUE
G,79,1481-1e0a,0,335.1771669285372,TRUE,TRUE
G,79,1481-1f4a,0,327.548421934247,TRUE,TRUE
G,79,1481-21c7,0,4532.857329601422,TRUE,TRUE
G,79,1481-2292,0,33.74391000752803,TRUE,TRUE
G,79,1481-2302,0,1118.7118761008605,TRUE,TRUE
G,79,1482-12ec,0,2486.263835122809,TRUE,TRUE
G,79,1482-1728,0,424.43027014657855,TRUE,TRUE
G,79,1482-184c,0,4864.000298748724,TRUE,TRUE
G,79,1482-1970,0,29.19310105603654,TRUE,TRUE
G,79,1482-354,0,2488.537282690406,TRUE,TRUE
G,79,1482-3b,0,665.5499170687981,TRUE,TRUE
G,79,1482-fd0,0,2054.4314083512872,TRUE,TRUE
G,79,1545-101e,0,232.6530400509946,TRUE,TRUE
G,79,1545-10ed,0,390.84506490500644,TRUE,TRUE
G,79,1545-11c2,0,708.2277863072231,TRUE,TRUE
G,79,1545-1c,0,61.81343454658054,TRUE,TRUE
G,79,1545-3b3,0,138.6818888830021,TRUE,TRUE
G,79,1545-60c,0,4514.960390649736,TRUE,TRUE
G,79,1545-7fe,0,291.75639511086047,TRUE,TRUE
G,79,1546-11ad,0.834716673355067,0,FALSE,FALSE
G,79,1546-1b9,1.4796243535558535,0,FALSE,FALSE
G,79,1546-27a,0,418.2334941602312,TRUE,TRUE
G,79,1546-36f,0,1536.5944035202265,TRUE,TRUE
G,79,1546-4e3,0,4459.095882883295,TRUE,TRUE
G,79,1546-4ec,0,17.958084836718626,TRUE,TRUE
G,79,1546-665,0,1661.8816611934453,TRUE,TRUE
G,79,1546-efe,0,3976.3466362394392,TRUE,TRUE
G,79,1546-f61,0,184.21189745981246,TRUE,TRUE
G,79,1547-2bf,0,3570.5822106990963,TRUE,TRUE
G,80,1481-1b58,0,1164.7501364164054,TRUE,TRUE
G,80,1481-1bdf,0,9.988000123703387,TRUE,TRUE
G,80,1481-1e82,0,101.10254157334566,TRUE,TRUE
G,80,1481-2035,0,3544.8565036430955,TRUE,TRUE
G,80,1481-222f,5.306730733643075,0,FALSE,FALSE
G,80,1481-24c5,0,780.0227632289752,TRUE,TRUE
G,80,1481-258f,0,4993.981762416661,TRUE,TRUE
G,80,1481-2687,0,408.77539071813226,TRUE,TRUE
G,80,1481-26ea,0,4717.32463465631,TRUE,TRUE
G,80,1482-1477,0,9.48046837648144,TRUE,TRUE
G,80,1482-14e1,9.852470973766653,0,FALSE,FALSE
G,80,1482-1786,0,2684.7489264216274,TRUE,TRUE
G,80,1482-190b,4.350554966498455,0,FALSE,FALSE
G,80,1482-1ad4,7.290273770365058,0,FALSE,FALSE
G,80,1482-20b5,0,1982.5075054457411,TRUE,TRUE
G,80,1482-22e9,0,183.93290092097595,TRUE,TRUE
G,80,1482-22ff,0,2710.00542911049,TRUE,TRUE
G,80,1482-233d,0,3830.913864666596,TRUE,TRUE
G,80,1482-2362,0,0.26940744573948905,TRUE,TRUE
G,80,1482-24e5,0,231.45428791921586,TRUE,TRUE
G,80,1545-111a,0,941.5868400651962,TRUE,TRUE
G,80,1545-12bc,0,1949.1732734600082,TRUE,TRUE
G,80,1545-1518,0,1069.6665576472878,TRUE,TRUE
G,80,1545-1642,0,1620.9821829721332,TRUE,TRUE
G,80,1545-1832,0,34.94943331088871,TRUE,TRUE
G,80,1545-1bbc,0,145.56959454575554,TRUE,TRUE
G,80,1546-1024,0,114.15000094752759,TRUE,TRUE
G,80,1546-106d,0,835.8102761148475,TRUE,TRUE
G,80,1546-10e8,0,2353.772714594379,TRUE,TRUE
G,80,1546-1148,0,2.134556574834278,TRUE,TRUE
G,80,1546-154,0,6.468427106214222,TRUE,TRUE
G,80,1546-1800,0,774.9310790407471,TRUE,TRUE
G,80,1546-196e,0,2183.4045902062207,TRUE,TRUE
G,80,1546-19d9,0,2542.701149178669,TRUE,TRUE
G,80,1546-1a31,8.482031734926172,0,FALSE,FALSE
G,80,1546-1a66,5.932019545631403,0,FALSE,FALSE
G,80,1546-1b4,0,3409.2195058576763,TRUE,TRUE
G,80,1546-1c62,8.53695000829839,0,FALSE,FALSE
G,80,1546-277,0,294.8936751168221,TRUE,TRUE
G,80,1546-320,0,1206.502025546506,TRUE,TRUE
G,80,1546-54f,3.6963022480884895,0,FALSE,FALSE
G,80,1546-669,0,3608.478339297697,TRUE,TRUE
G,80,1547-10f,0,1.1943684426805703,TRUE,TRUE
G,80,1547-1675,0,46.23140448698541,TRUE,TRUE
G,80,1547-169b,0,607.6757069295272,TRUE,TRUE
G,80,1547-16d1,0,1965.001108997967,TRUE,TRUE
G,80,1547-1764,0,4543.78939152509,TRUE,TRUE
G,80,1547-1786,0,4134.957936109975,TRUE,TRUE
G,80,1547-17ba,0,497.0710617909208,TRUE,TRUE
G,80,1547-1de,0,85.60862484353129,TRUE,TRUE
G,80,1547-1f8,0,2500.6732244286686,TRUE,TRUE
G,80,1547-245,0,4439.766091668978,TRUE,TRUE
G,80,1547-3de,0,4300.347855528817,TRUE,TRUE
G,80,1547-4f,0,1470.1304250638932,TRUE,TRUE
G,80,1547-692,0,3404.5582430921495,TRUE,TRUE
G,80,1547-6f1,0,452.0886625824496,TRUE,TRUE
G,80,1547-7b4,0,333.0320625556633,TRUE,TRUE
G,80,1547-876,0,3876.026223372668,TRUE,TRUE
G,80,1547-e70,0,20.282896660850383,TRUE,TRUE
G,80,1547-e72,1.074745348626784,0,FALSE,FALSE
G,80,1547-f34,0,494.00497584650293,TRUE,TRUE
G,80,1548-2be,0,840.743062815629,TRUE,TRUE
G,80,1548-33d,0,1576.5837702890858,TRUE,TRUE
G,80,1548-38a,0,4417.7133157569915,TRUE,TRUE
G,80,1548-46f,0,222.674093761947,TRUE,TRUE
G,80,1548-600,0,4251.123818464577,TRUE,TRUE
G,80,1548-c24,0,66.9765744258184,TRUE,TRUE
G,80,1548-db0,0,2015.3606192888692,TRUE,TRUE
G,81,1410-1003,9.912494801870638,0,FALSE,FALSE
G,81,1410-112e,0,2793.008715495467,TRUE,TRUE
G,81,1410-1823,0,4115.334695003927,TRUE,TRUE
G,81,1410-1b41,0,4743.322983853519,TRUE,TRUE
G,81,1410-1cd1,0,4063.6818602085114,TRUE,TRUE
G,81,1410-c1c,0,1102.2967840358615,TRUE,TRUE
G,81,1411-3d0,0,16.924020851263776,TRUE,TRUE
G,81,1411-439,0,2257.2653468530625,TRUE,TRUE
G,81,1411-678,0,453.98723964206874,TRUE,TRUE
G,81,1411-738,0,2762.053417637944,TRUE,TRUE
G,81,1411-797,0,604.4016083050519,TRUE,TRUE
G,81,1411-89a,7.731410219905482,0,FALSE,FALSE
G,81,1411-8a5,0,2709.763775463216,TRUE,TRUE
G,81,1411-8a6,0,313.7864293839084,TRUE,TRUE
G,81,1411-8a7,1.4580155871337535,0,FALSE,FALSE
G,81,1411-8a8,4.236528188907552,0,FALSE,FALSE
G,81,1411-8a9,7.015040790681347,0,FALSE,FALSE
G,81,1411-8aa,9.793553392455141,0,FALSE,FALSE
G,81,1411-916,0,2251.4714911151677,TRUE,TRUE
G,81,1412-144d,9.574776634971542,0,FALSE,FALSE
G,81,1412-14d3,3.7667147430024936,0,FALSE,FALSE
G,81,1412-1535,0,2288.161778613925,TRUE,TRUE
G,81,1412-1597,0,705.52148899436,TRUE,TRUE
G,81,1412-15f9,0,27.969025024212897,TRUE,TRUE
G,81,1412-1720,0,50.619743787217885,TRUE,TRUE
G,81,1412-18ea,0,15.837363535072654,TRUE,TRUE
G,81,1412-199f,3.1843558295640264,0,FALSE,FALSE
G,81,1412-2120,0,716.1330959610641,TRUE,TRUE
G,81,1412-230e,0,1476.54930001311,TRUE,TRUE
G,81,1412-24fc,0,2509.120704356581,TRUE,TRUE
G,81,1412-7ef,0,111.51711027789861,TRUE,TRUE
G,81,1412-9e9,0,3353.4879873879254,TRUE,TRUE
G,81,1413-1150,0,703.5228854017332,TRUE,TRUE
G,81,1413-1334,5.704140075198457,0,FALSE,FALSE
G,81,1413-1395,0,4213.851608062163,TRUE,TRUE
G,81,1413-16c4,0,1147.2215087348595,TRUE,TRUE
G,81,1413-19de,0,1304.0771328695118,TRUE,TRUE
G,81,1413-1a31,0,2285.0579361841083,TRUE,TRUE
G,81,1413-1a93,0,1140.6868669409305,TRUE,TRUE
G,81,1476-124a,0,1275.755700930953,TRUE,TRUE
G,81,1476-16fc,3.1915825906134314,0,FALSE,FALSE
G,81,1476-2514,0,4688.134712949395,TRUE,TRUE
G,81,1476-30f,0,346.6033372282982,TRUE,TRUE
G,81,1476-52,0,4572.683108925819,TRUE,TRUE
G,81,1476-b40,0,1511.0461516231298,TRUE,TRUE
G,81,1476-cd0,0,3338.665441945195,TRUE,TRUE
G,81,1476-f29,0,9.657569449394941,TRUE,TRUE
G,81,1477-1b3c,0,3993.1291554756463,TRUE,TRUE
G,81,1477-1dc9,0,1519.4800897147506,TRUE,TRUE
G,81,1477-1e33,0,745.6004281956702,TRUE,TRUE
G,81,1477-1e98,0,919.9698283690959,TRUE,TRUE
G,81,1477-2398,1.104390642243245,0,FALSE,FALSE
G,81,1477-23b2,0,457.2400753311813,TRUE,TRUE
G,81,1477-24f6,6.559018900050392,0,FALSE,FALSE
G,81,1478-1071,0,299.43410559836775,TRUE,TRUE
G,81,1478-1136,0,2926.9281390979886,TRUE,TRUE
G,81,1478-3d,0,3543.228839710355,TRUE,TRUE
G,81,1478-4e0,0,686.4384340737015,TRUE,TRUE
G,81,1478-8bc,0,4274.356469672173,TRUE,TRUE
G,81,1478-a0,0,0.057983457038062625,TRUE,TRUE
G,81,1478-b6f,0,2745.2996159233153,TRUE,TRUE
G,81,1478-e84,0,2871.758733227849,TRUE,TRUE
G,81,1543-228,7.3996106616933295,0,FALSE,FALSE
G,81,1543-22a,0,2086.793705574237,TRUE,TRUE
G,81,1543-2b,0,130.83579254429787,TRUE,TRUE
G,82,1081-2165,0,4317.207524344325,TRUE,TRUE
G,82,1081-2228,0,10.203849452314898,TRUE,TRUE
G,82,1081-228b,0,216.2013501757756,TRUE,TRUE
G,82,1081-23dc,0,1343.6617175107822,TRUE,TRUE
G,82,1082-20ef,0,1709.789437968284,TRUE,TRUE
G,82,1082-21b4,0,7.1668757571605965,TRUE,TRUE
G,82,1082-2279,0,3415.143220242113,TRUE,TRUE
G,82,1147-3bb,0,0.9712828359333798,TRUE,TRUE
G,82,1148-115d,0,160.28104778099805,TRUE,TRUE
G,82,1148-11c2,0,2780.6826601959765,TRUE,TRUE
G,82,1148-1227,4.7084346357226385,0,FALSE,FALSE
G,82,1148-2374,0,1109.4485472254455,TRUE,TRUE
G,82,1148-6b1,0,355.0981536395848,TRUE,TRUE
G,82,1148-717,8.130061227644388,0,FALSE,FALSE
G,82,1148-a48,0,3649.105476718396,TRUE,TRUE
G,82,1149-1c8c,0,65.95114823803306,TRUE,TRUE
G,82,1149-b58,0,1307.4001721069217,TRUE,TRUE
G,82,1149-e76,0,3107.706169337034,TRUE,TRUE
G,82,1213-1f2b,0,1021.6381206661463,TRUE,TRUE
G,82,1213-249a,0,771.8475021924824,TRUE,TRUE
G,82,1213-2627,0,217.63666312396526,TRUE,TRUE
G,82,1214-11e1,0,731.4879703707993,TRUE,TRUE
G,82,1214-12be,3.467667405573696,0,FALSE,FALSE
G,82,1214-130b,0,7.143345745280385,TRUE,TRUE
G,82,1214-177e,0,828.0941525809467,TRUE,TRUE
G,82,1214-18a3,0,153.85324696078897,TRUE,TRUE
G,82,1214-d7c,8.047054408869709,0,FALSE,FALSE
G,82,1214-e0e,0,1254.591161377728,TRUE,TRUE
G,82,1214-e38,9.938753947643228,0,FALSE,FALSE
G,82,1214-ead,0,1663.9668879397213,TRUE,TRUE
G,82,1215-196d,0,135.07186484290287,TRUE,TRUE
G,82,1215-245f,0,4431.093249954283,TRUE,TRUE
G,82,1215-452,0,2732.9201510101557,TRUE,TRUE
G,82,1278-1d49,0,342.2676067184657,TRUE,TRUE
G,82,1278-1f8c,0,1874.31669267267,TRUE,TRUE
G,82,1278-21dc,0,2527.7602154389024,TRUE,TRUE
G,82,1279-1550,0,372.48791629448533,TRUE,TRUE
G,82,1279-1cf9,0,492.5085623264313,TRUE,TRUE
G,82,1279-1f5b,0,1643.1735790371895,TRUE,TRUE
G,82,1279-5b1,0,3985.556379929185,TRUE,TRUE
G,82,1279-6d9,0,71.90762460883707,TRUE,TRUE
G,82,1279-fd5,3.8059417292083007,0,FALSE,FALSE
G,82,1280-1049,0,2.586816263035871,TRUE,TRUE
G,82,1280-11db,0,4410.547592356801,TRUE,TRUE
G,82,1280-1503,0,1396.8785323482007,TRUE,TRUE
G,82,1280-188c,0,284.0795516446233,TRUE,TRUE
G,82,1280-1ba1,0,1250.5510528227314,TRUE,TRUE
G,82,1280-1c02,1.4570900386548835,0,FALSE,FALSE
G,82,1280-1c63,0,1377.2884377781302,TRUE,TRUE
G,82,1280-1dec,0,76.39959898078814,TRUE,TRUE
G,82,1280-63f,6.8048507157694775,0,FALSE,FALSE
G,82,1280-891,0,1134.1128855748102,TRUE,TRUE
G,82,1280-954,0,729.3793952604756,TRUE,TRUE
G,82,1281-44d,0,2241.488155487925,TRUE,TRUE
G,82,1281-69,0,2964.8444136194885,TRUE,TRUE
G,82,1344-749,0,2837.370956607163,TRUE,TRUE
G,82,1344-b2f,0,92.55901477113366,TRUE,TRUE
G,82,1344-cbf,0,477.7600464746356,TRUE,TRUE
G,82,1346-1092,0,4054.3042814470828,TRUE,TRUE
G,82,1346-16cc,0,778.2229564599693,TRUE,TRUE
G,82,1346-1f06,0,4678.121995031834,TRUE,TRUE
G,82,1346-2549,0,1164.246853519231,TRUE,TRUE
G,82,1346-2676,5.051352436188235,0,FALSE,FALSE
G,82,1346-355,0,3431.731026712805,TRUE,TRUE
G,82,1346-60b,0,3879.101275011897,TRUE,TRUE
G,82,1346-926,0,647.9965578932315,TRUE,TRUE
G,82,1346-b7e,0,919.2170185185969,TRUE,TRUE
G,82,1410-a88,0,2337.437227686867,TRUE,TRUE
G,82,1411-433,3.3369455349021324,0,FALSE,FALSE
G,82,1411-63a,0,297.15624753106385,TRUE,TRUE
G,82,1411-6a1,0,4155.704017242417,TRUE,TRUE
G,82,1411-8ff,0,411.9152286727913,TRUE,TRUE
G,82,1411-906,9.656034819961423,0,FALSE,FALSE
G,82,1411-907,6.877522218187629,0,FALSE,FALSE
G,82,1411-908,4.099009616413834,0,FALSE,FALSE
G,82,1411-909,1.3204970146400394,0,FALSE,FALSE
G,82,1411-90a,0,382.545981026371,TRUE,TRUE
G,82,1411-90b,0,2847.2828787053004,TRUE,TRUE
G,82,1411-920,0,3568.8871337622404,TRUE,TRUE
G,82,1412-531,0,0.655121642164886,TRUE,TRUE
G,82,1412-593,0,3678.652216948569,TRUE,TRUE
G,82,1412-6b6,0,1088.2358107306063,TRUE,TRUE
G,83,1081-1e4c,0,193.9420844167471,TRUE,TRUE
G,83,1081-1e95,0,2170.157823037356,TRUE,TRUE
G,83,1081-1ef6,0,3043.0145296119153,TRUE,TRUE
G,83,1081-2110,0,847.3581771850586,TRUE,TRUE
G,83,1081-228d,3.1941349307289393,0,FALSE,FALSE
G,83,1081-229e,0,1254.688493784517,TRUE,TRUE
G,83,1081-2458,0,1807.209084637463,TRUE,TRUE
G,83,1081-24bb,0,318.78311000950634,TRUE,TRUE
G,83,1081-251e,6.8002184190709025,0,FALSE,FALSE
G,83,1146-10b6,0,4954.499463677406,TRUE,TRUE
G,83,1146-117d,0,103.8464093785733,TRUE,TRUE
G,83,1146-1244,0,375.43407813087106,TRUE,TRUE
G,83,1146-130b,0,815.7728108763695,TRUE,TRUE
G,83,1146-1815,0,517.2901892457157,TRUE,TRUE
G,83,1146-1d8e,0,97.0886456919834,TRUE,TRUE
G,83,1146-ec4,7.785816790872754,0,FALSE,FALSE
G,83,1147-358,0.8660932916950729,0,FALSE,FALSE
G,83,1147-494,0,1686.4486161768436,TRUE,TRUE
G,83,1147-573,0,1110.7335292883217,TRUE,TRUE
G,83,1148-11c4,0,22.242522600339726,TRUE,TRUE
G,83,1148-1229,0,3864.434309851378,TRUE,TRUE
G,83,1148-13bd,0,4019.755117211491,TRUE,TRUE
G,83,1148-1b99,0,4084.601238436997,TRUE,TRUE
G,83,1148-1e59,0,2230.7315418869257,TRUE,TRUE
G,83,1148-2050,0,4694.4353717044,TRUE,TRUE
G,83,1148-256c,0,2053.496754642576,TRUE,TRUE
G,83,1148-6b4,0,71.70895789470524,TRUE,TRUE
G,83,1148-77f,0,222.26827351376414,TRUE,TRUE
G,83,1148-918,0,313.03894383553416,TRUE,TRUE
G,83,1148-97f,0,3201.2117630168796,TRUE,TRUE
G,83,1148-e39,0,3048.7575012110174,TRUE,TRUE
G,83,1212-1429,0,1073.1585761066526,TRUE,TRUE
G,83,1212-1574,0,3136.6559783518314,TRUE,TRUE
G,83,1212-23d,0,4141.976537801325,TRUE,TRUE
G,83,1212-d7f,0,1524.1731783561409,TRUE,TRUE
G,83,1212-f0b,0,2632.0940733402967,TRUE,TRUE
G,83,1212-f6e,8.727663341908427,0,FALSE,FALSE
